"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"421","2.89274748","0.00263995","0.34569212","0.01697531","81","6","false","P52292","66.61728395","81","0","0","0.81072525","false","0","P52292","8596342","0.02046051"
"423","3.53202223","6.86E-6","0.28312393","0.0","6","7","false","P31269","112.0","6","0","0","0.74679778","false","0","P31269","32652","0.2063197"
"425","3.35370668","9.771E-5","0.29817754","0.06060606","12","7","false","Q00587","118.58333333","12","0","0","0.76462933","false","0","Q00587","381852","0.11179439"
"427","2.89128528","0.00104766","0.34586694","0.06262626","55","6","false","Q14764","127.49090909","55","0","0","0.81087147","false","0","Q14764","5220812","0.03677328"
"429","3.33272408","1.707E-5","0.30005484","0.04761905","7","6","false","Q9UHH9","211.85714286","7","0","0","0.76672759","false","0","Q9UHH9","140226","0.16959266"
"431","3.17911975","1.4869E-4","0.31455248","0.08823529","17","6","false","Q9GZM7","153.64705882","17","0","0","0.78208802","false","0","Q9GZM7","707250","0.08691735"
"433","3.2865185","1.6281E-4","0.30427335","0.025","16","6","false","Q9NWS0","78.0625","16","0","0","0.77134815","false","0","Q9NWS0","541552","0.07585784"
"435","3.68774675","1.591E-5","0.2711683","0.2","6","7","false","P52952","65.83333333","6","0","0","0.73122533","false","0","P52952","56326","0.18549906"
"437","2.98238046","6.2111E-4","0.33530263","0.08181818","56","7","false","P15976","100.69642857","56","0","0","0.80176195","false","0","P15976","2774620","0.03543104"
"439","3.49225033","7.13E-6","0.28634832","0.4","6","7","false","Q13492","128.16666667","6","0","0","0.75077497","false","0","Q13492","26774","0.19108122"
"441","3.41226788","1.47E-5","0.29306023","0.25","9","7","false","Q8IYB5","107.22222222","9","0","0","0.75877321","false","0","Q8IYB5","58458","0.13627368"
"443","3.30040942","1.3306E-4","0.30299271","0.10322581","31","7","false","Q96PU8","45.64516129","31","0","0","0.76995906","false","0","Q96PU8","467066","0.04671286"
"445","3.24228688","1.2561E-4","0.30842428","0.09356725","19","6","false","Q7L591","103.15789474","19","0","0","0.77577131","false","0","Q7L591","525318","0.07237305"
"447","3.37381196","3.811E-5","0.29640063","0.05454545","11","7","false","Q5TAQ9","117.27272727","11","0","0","0.7626188","false","0","Q5TAQ9","190776","0.11234579"
"449","3.30216406","6.069E-5","0.30283171","0.03030303","12","6","false","Q96SW2","113.33333333","12","0","0","0.76978359","false","0","Q96SW2","252970","0.09839884"
"451","3.24060535","5.873E-5","0.30858432","0.03636364","11","7","false","Q14296","159.81818182","11","0","0","0.77593946","false","0","Q14296","367484","0.10542804"
"453","3.75010967","5.5E-7","0.26665887","0.0","2","7","false","O43638","136.0","2","0","0","0.72498903","false","0","O43638","1758","0.5"
"455","3.71713701","8.04E-6","0.26902425","0.0","4","7","false","Q96NR8","81.75","4","0","0","0.7282863","false","0","Q96NR8","22966","0.25"
"457","3.34654189","2.714E-5","0.29881592","0.19444444","9","7","false","P61421","147.55555556","9","0","0","0.76534581","false","0","P61421","124578","0.14736959"
"459","3.41914023","1.2458E-4","0.29247119","0.08333333","9","7","false","Q69YG0","116.77777778","9","0","0","0.75808598","false","0","Q69YG0","443574","0.1331045"
"461","3.14007896","1.4564E-4","0.31846333","0.07142857","21","6","false","Q8WXI9","137.42857143","21","0","0","0.7859921","false","0","Q8WXI9","714630","0.07230762"
"463","2.99714871","4.0623E-4","0.33365045","0.04318489","39","6","false","Q9BVV2","150.38461538","39","0","0","0.80028513","false","0","Q9BVV2","2988794","0.05325654"
"465","3.02924404","6.3757E-4","0.33011536","0.04183536","39","6","false","Q96HA1","108.76923077","39","0","0","0.7970756","false","0","Q96HA1","2569344","0.04428524"
"467","3.16720281","6.5543E-4","0.31573602","0.0195122","41","7","false","P40337","43.09756098","41","0","0","0.78327972","false","0","P40337","1863284","0.03042674"
"469","3.2959497","3.686E-5","0.30340269","0.05454545","11","6","false","Q9BT43","160.0","11","0","0","0.77040503","false","0","Q9BT43","256622","0.11563056"
"471","3.27343179","7.055E-5","0.30548979","0.18681319","14","7","false","Q8WVV9","129.07142857","14","0","0","0.77265682","false","0","Q8WVV9","342572","0.09341057"
"473","3.29404884","1.59E-5","0.30357777","0.21818182","11","7","false","Q96MN9","183.90909091","11","0","0","0.77059512","false","0","Q96MN9","185514","0.13088836"
"475","3.49846469","4.142E-5","0.28583967","0.12121212","12","7","false","Q96SI9","63.25","12","0","0","0.75015353","false","0","Q96SI9","131390","0.10069444"
"477","3.75062144","7.0E-8","0.26662248","0.66666667","3","7","false","Q8TBY0","118.0","3","0","0","0.72493786","false","0","Q8TBY0","660","0.38815789"
"479","3.57289077","2.13E-6","0.27988541","0.0","4","7","false","O75896","190.75","4","0","0","0.74271092","false","0","O75896","24302","0.28925305"
"481","3.24579617","1.503E-4","0.30809082","0.01169591","19","6","false","Q9BXC9","80.52631579","19","0","0","0.77542038","false","0","Q9BXC9","588268","0.06363675"
"483","3.14965638","6.2725E-4","0.31749495","0.06878307","28","6","false","Q0D2K3","124.67857143","28","0","0","0.78503436","false","0","Q0D2K3","3111552","0.05802946"
"485","3.51688843","7.33E-6","0.28434226","0.04761905","7","7","false","Q9NRY2","105.57142857","7","0","0","0.74831116","false","0","Q9NRY2","30562","0.17246241"
"487","3.46534581","7.55E-6","0.28857149","0.0","6","6","false","Q13588","142.33333333","6","0","0","0.75346542","false","0","Q13588","49744","0.19202899"
"489","3.10359702","1.4569E-4","0.32220678","0.06153846","26","6","false","Q12756","146.23076923","26","0","0","0.7896403","false","0","Q12756","1012060","0.06925268"
"491","3.50811522","2.878E-5","0.28505335","0.14285714","7","7","false","P07498","123.42857143","7","0","0","0.74918848","false","0","P07498","106020","0.17471591"
"493","3.61975435","7.4E-7","0.27626184","0.66666667","4","7","false","Q6RSH7","144.0","4","0","0","0.73802456","false","0","Q6RSH7","8194","0.31236443"
"495","3.19527709","2.318E-4","0.3129619","0.14379085","18","6","false","O95336","219.11111111","18","0","0","0.78047229","false","0","O95336","1726374","0.11303474"
"497","3.26634011","7.028E-5","0.30615305","0.02923977","19","6","false","P51959","114.57894737","19","0","0","0.77336599","false","0","P51959","363536","0.08463252"
"499","3.29733879","5.278E-5","0.30327487","0.06666667","16","7","false","Q6PKX4","82.5","16","0","0","0.77026612","false","0","Q6PKX4","254424","0.09241273"
"501","3.60125749","4.97E-6","0.27768078","0.0","3","7","false","Q86WG5","170.66666667","3","0","0","0.73987425","false","0","Q86WG5","31828","0.35719298"
"503","3.34624945","5.7E-5","0.29884204","0.06666667","15","6","false","P84101","106.53333333","15","0","0","0.76537505","false","0","P84101","292490","0.0916955"
"505","3.1837988","2.052E-5","0.3140902","0.1","16","6","false","Q96CJ1","144.8125","16","0","0","0.78162012","false","0","Q96CJ1","197196","0.09665552"
"507","3.20631671","9.119E-5","0.31188435","0.03030303","12","6","false","P35590","207.83333333","12","0","0","0.77936833","false","0","P35590","617654","0.12011794"
"509","3.83616026","0.0","0.26067733","0.0","1","7","false","P09565","244.0","1","0","0","0.71638397","false","0","P09565","0","0.0"
"511","3.02456499","0.00137448","0.33062606","0.02529762","64","6","false","P0C7T5","51.828125","64","0","0","0.7975435","false","0","P0C7T5","4021380","0.02257021"
"513","3.49166545","3.14E-4","0.28639628","0.04166667","16","7","false","Q9BZS1","55.3125","16","0","0","0.75083346","false","0","Q9BZS1","1605704","0.09094684"
"515","3.48954526","3.507E-5","0.28657029","0.03571429","8","7","false","P13498","113.75","8","0","0","0.75104547","false","0","P13498","132068","0.14358323"
"517","3.47667788","2.249E-5","0.2876309","0.04444444","10","7","false","P55197","75.2","10","0","0","0.75233221","false","0","P55197","78368","0.11150972"
"519","3.42235707","9.53E-6","0.29219628","0.08888889","10","7","false","Q8N831","145.8","10","0","0","0.75776429","false","0","Q8N831","84232","0.14666667"
"521","3.33550227","2.417E-4","0.29980492","0.075","16","7","false","Q9Y2Y4","77.9375","16","0","0","0.76644977","false","0","Q9Y2Y4","869802","0.08319892"
"523","3.32943413","1.1161E-4","0.30035134","0.0","9","7","false","Q3YEC7","168.11111111","9","0","0","0.76705659","false","0","Q3YEC7","551516","0.12708069"
"525","3.41168299","4.11E-5","0.29311047","0.07142857","8","7","false","P61236","136.125","8","0","0","0.7588317","false","0","P61236","175592","0.15643022"
"527","3.52346834","5.277E-5","0.28381126","0.0","6","7","false","Q9BTE1","126.16666667","6","0","0","0.74765317","false","0","Q9BTE1","147262","0.17481378"
"529","3.57369498","2.75E-6","0.27982243","0.3","5","7","false","Q99706","125.8","5","0","0","0.7426305","false","0","Q99706","13818","0.23833017"
"531","3.52741629","1.498E-5","0.28349362","0.2","5","7","false","Q14331","184.6","5","0","0","0.74725837","false","0","Q14331","53712","0.25020353"
"533","3.60220793","3.4E-6","0.27760752","0.33333333","6","7","false","Q9BX46","127.16666667","6","0","0","0.73977921","false","0","Q9BX46","30860","0.21416526"
"535","3.75478871","0.0","0.26632657","1.0","2","7","false","Q9NWU8","175.5","2","0","0","0.72452113","false","0","Q9NWU8","0","0.54"
"537","3.30326071","1.896E-5","0.30273118","0.18095238","21","7","false","Q3V5L5","107.0","21","0","0","0.76967393","false","0","Q3V5L5","164102","0.08960531"
"539","3.69447288","4.24E-6","0.27067461","0.0","2","7","false","Q9H496","208.0","2","0","0","0.73055271","false","0","Q9H496","22186","0.50242718"
"541","3.83616026","0.0","0.26067733","0.0","1","7","false","Q6NSW7","244.0","1","0","0","0.71638397","false","0","Q6NSW7","0","0.0"
"543","3.76209972","7.37E-6","0.26580901","0.0","2","7","false","Q96KV7","163.5","2","0","0","0.72379003","false","0","Q96KV7","25682","0.5"
"545","3.83616026","0.0","0.26067733","0.0","1","7","false","Q9BUK0","244.0","1","0","0","0.71638397","false","0","Q9BUK0","0","0.0"
"547","3.56141249","1.69E-6","0.28078747","0.16666667","4","7","false","Q9ULZ1","199.75","4","0","0","0.74385875","false","0","Q9ULZ1","25350","0.29215543"
"549","3.81788273","1.4E-7","0.26192528","0.0","2","7","false","Q9H977","131.5","2","0","0","0.71821173","false","0","Q9H977","794","0.50976563"
"551","3.76092996","3.56E-6","0.26589168","0.0","3","7","false","Q9P2P1","98.66666667","3","0","0","0.723907","false","0","Q9P2P1","7748","0.33333333"
"553","3.28198567","2.278E-5","0.30469359","0.18095238","15","6","false","Q8N143","178.0","15","0","0","0.77180143","false","0","Q8N143","279586","0.12162224"
"555","3.54386606","3.12E-6","0.28217771","0.0952381","7","7","false","A0A1B0GUU1","98.0","7","0","0","0.74561339","false","0","A0A1B0GUU1","30088","0.17805005"
"557","3.25800556","7.831E-5","0.30693625","0.17391304","24","6","false","P86496","75.41666667","24","0","0","0.77419944","false","0","P86496","434738","0.06424501"
"559","3.83616026","0.0","0.26067733","0.0","1","7","false","Q8NHE4","244.0","1","0","0","0.71638397","false","0","Q8NHE4","0","0.0"
"561","3.55051908","2.1861E-4","0.28164896","0.02222222","10","7","false","Q96IW2","45.9","10","0","0","0.74494809","false","0","Q96IW2","516820","0.10841346"
"562","2.83082322","0.0042046","0.35325413","0.01820317","131","6","false","O43639","58.83969466","131","0","0","0.81691768","false","0","O43639","15357806","0.01555524"
"564","3.38477848","7.1359E-4","0.29544031","0.01290323","31","7","false","Q14457","20.12903226","31","0","0","0.76152215","false","0","Q14457","1847856","0.03802522"
"566","2.84800409","0.00559111","0.35112309","0.0340188","185","6","false","P00519","35.37837838","185","0","0","0.81519959","false","0","P00519","17247850","0.01046916"
"568","3.11492908","6.3754E-4","0.3210346","0.03649123","76","7","false","P08581","41.23684211","76","0","0","0.78850709","false","0","P08581","2962552","0.02537012"
"570","3.31005995","1.279E-4","0.30210933","0.03684211","20","6","false","Q8TAK6","64.8","20","0","0","0.768994","false","0","Q8TAK6","491016","0.06960997"
"572","3.87395818","4.38E-6","0.25813392","0.0","5","7","false","Q9HC96","19.2","5","0","0","0.71260418","false","0","Q9HC96","11198","0.20449438"
"574","3.69374178","6.481E-5","0.27072818","0.0","5","7","false","Q8N6L1","169.8","5","0","0","0.73062582","false","0","Q8N6L1","283962","0.25969231"
"576","3.8046498","3.29E-6","0.26283628","0.0","3","7","false","P82650","39.66666667","3","0","0","0.71953502","false","0","P82650","7634","0.33918129"
"578","4.55044597","0.0","0.21975868","0.0","1","8","false","Q9BZF3","10.0","1","0","0","0.6449554","false","0","Q9BZF3","0","0.0"
"580","4.10973827","1.38E-6","0.2433245","0.0","2","7","false","Q9UQ72","32.5","2","0","0","0.68902617","false","0","Q9UQ72","1772","0.5"
"582","3.84924697","0.0","0.25979107","0.0","1","7","false","A0A024R0Y4","124.0","1","0","0","0.7150753","false","0","A0A024R0Y4","0","0.0"
"583","2.84932008","0.00179657","0.35096092","0.06359822","124","6","false","Q8WWY3","109.60483871","124","0","0","0.81506799","false","0","Q8WWY3","12437412","0.02845955"
"585","2.69454599","0.01733726","0.37112003","0.03170205","518","6","false","A8MQ03","43.35328185","518","0","0","0.8305454","false","0","A8MQ03","93038190","0.00933159"
"588","2.79434128","0.0065694","0.35786609","0.04799792","373","6","false","P60410","47.07238606","373","0","0","0.82056587","false","0","P60410","46262928","0.012452"
"590","3.05914607","0.00298893","0.32688861","0.00328834","108","7","false","O95273","33.82407407","108","0","0","0.79408539","false","0","O95273","17542190","0.0187286"
"592","2.83762246","0.00370283","0.3524077","0.03141591","214","6","false","Q9UBB9","53.15420561","214","0","0","0.81623775","false","0","Q9UBB9","20635788","0.01530944"
"594","2.90386021","0.00192825","0.34436919","0.07593117","218","6","false","P60411","55.56880734","218","0","0","0.80961398","false","0","P60411","15741594","0.01810483"
"596","2.80150607","0.00345387","0.35695086","0.03585473","132","6","false","Q13625","70.72727273","132","0","0","0.81984939","false","0","Q13625","14391528","0.01805646"
"598","2.85575377","0.0050018","0.35017025","0.01336345","231","6","false","Q8NHQ1","44.11255411","231","0","0","0.81442462","false","0","Q8NHQ1","29223666","0.01338152"
"600","2.70638982","0.01276211","0.36949592","0.01599921","348","6","false","Q9NRD5","42.39655172","348","0","0","0.82936102","false","0","Q9NRD5","53230890","0.00895054"
"603","2.77299313","0.01174847","0.36062116","0.00779067","391","6","false","Q99750","35.46803069","391","0","0","0.82270069","false","0","Q99750","73500168","0.00923022"
"605","2.5658722","0.0470404","0.38973102","0.00755971","661","6","false","P50222","32.04538578","661","0","0","0.84341278","false","0","P50222","184408164","0.00558954"
"607","2.80216406","0.00657473","0.35686704","0.01901141","263","6","false","O75031","47.00760456","263","0","0","0.81978359","false","0","O75031","36426976","0.01250381"
"609","3.11492908","1.9099E-4","0.3210346","0.02760943","55","7","false","Q6PI77","73.63636364","55","0","0","0.78850709","false","0","Q6PI77","1358314","0.04557908"
"611","2.98961837","0.00100056","0.33449085","0.08957709","78","6","false","Q9H9D4","102.02564103","78","0","0","0.80103816","false","0","Q9H9D4","5174072","0.03657874"
"613","2.86979091","0.00315118","0.34845744","0.01889339","247","7","false","O76011","45.84615385","247","0","0","0.81302091","false","0","O76011","24111892","0.01508154"
"615","2.68145928","0.00890127","0.37293126","0.02028636","341","6","false","P14373","54.72727273","341","0","0","0.83185407","false","0","P14373","50784454","0.01122376"
